id,question_id,participant_id,frisian,dutch,english,Arguments
5_119662,5,119662,Opslag is uiteraard iets wat zeer belangrijk is en nog belangrijker wordt. Echter er kleven op de huidige traditionele methode veel nadelen in de vorm van opslag (accu =chemische reactie),Opslag is uiteraard iets wat zeer belangrijk is en nog belangrijker wordt. Echter er kleven op de huidige traditionele methode veel nadelen in de vorm van opslag (accu =chemische reactie),"Storage is of course something that is very important and becomes even more important. However, there are many disadvantages to the current traditional method in the form of storage (battery = chemical reaction)",
6_117909,6,117909,"Voor mij niet echt nodig, energie moet getransporteerd worden, geeft masten en kabels door het landschap, is in swf  niet een aanwinst","Voor mij niet echt nodig, energie moet getransporteerd worden, geeft masten en kabels door het landschap, is in swf  niet een aanwinst","Not really necessary for me, energy has to be transported, gives masts and cables through the landscape, is not an asset in swf",
6_6111,6,6111,"Wij hebben de ruimte, in de randstad is die niet, dus logisch dat wij niet een hek om Friesland (SWF) heen moeten zetten. Het is tevens een duurzaam verdienmodel","Wij hebben de ruimte, in de randstad is die niet, dus logisch dat wij niet een hek om Friesland (SWF) heen moeten zetten. Het is tevens een duurzaam verdienmodel","We have the space, there is no space in the Randstad, so it is logical that we should not put a fence around Friesland (SWF). It is also a sustainable revenue model",
2_5847,2,5847,Deze rol is voor de gemeente. De gemeente is er voor de burgers. Burgers kun je het beste mee laten doen als de gemeente mogelijkheden schept. Er is een kleine groep burgers die wel voldoende eigen initiatief hebben.(interesse en motivatie),Deze rol is voor de gemeente. De gemeente is er voor de burgers. Burgers kun je het beste mee laten doen als de gemeente mogelijkheden schept. Er is een kleine groep burgers die wel voldoende eigen initiatief hebben.(interesse en motivatie),This role is for the municipality. The municipality is there for the citizens. Citizens are best allowed to participate if the municipality creates opportunities. There is a small group of citizens who do have sufficient initiative of their own. (interest and motivation),
2_6269,2,6269,"Duurzaamheid moet voornamelijk van de inwoners komen, als die er niet achter staan, komt er niets van de grond en zijn er alleen maar bezwaren.","Duurzaamheid moet voornamelijk van de inwoners komen, als die er niet achter staan, komt er niets van de grond en zijn er alleen maar bezwaren.","Sustainability must mainly come from the inhabitants, if they do not support it, nothing will get off the ground and there are only objections.",
1_119984,1,119984,Geen windmolens of drijvende zonnepanelen in het IJsselmeer. Bewoners zijn daartegen. De markt verhindert dat niet,Geen windmolens of drijvende zonnepanelen in het IJsselmeer. Bewoners zijn daartegen. De markt verhindert dat niet,No windmills or floating solar panels in the IJsselmeer. Residents are opposed to this. The market does not prevent this,
2_117503,2,117503,Belangrijkste keus. Energie wordt in SWF voor een groot deel door inwoners verbruikt en energiebesparing/gebruik ligt daarmee veel bij bewoners. Om zelf invloed te kunnen houden is het van belang om ook zelf te sturen en mee te doen.,Belangrijkste keus. Energie wordt in SWF voor een groot deel door inwoners verbruikt en energiebesparing/gebruik ligt daarmee veel bij bewoners. Om zelf invloed te kunnen houden is het van belang om ook zelf te sturen en mee te doen.,"Main choice. Energy in SWF is largely consumed by residents and energy saving / use therefore lies a lot with residents. In order to be able to keep influence yourself, it is important to steer and participate yourself.",
4_119872,4,119872,"uiteraard betekent energieopwekking een aantasting van het landschap en overlast voor mensen die er vlak bij wonen.  om te voorkomen dat ""verrommeling"" van het landschap ontstaat en ook meer mensen last hebben van energieopwekking is het beter om dan maar grootschalige opwekking toe te staan op een klein aantal plekken.  uiteraard gaat deze stellingname mij niet van harte af...maar de pijn moet landelijk verdeeld worden.","uiteraard betekent energieopwekking een aantasting van het landschap en overlast voor mensen die er vlak bij wonen.  om te voorkomen dat ""verrommeling"" van het landschap ontstaat en ook meer mensen last hebben van energieopwekking is het beter om dan maar grootschalige opwekking toe te staan op een klein aantal plekken.  uiteraard gaat deze stellingname mij niet van harte af...maar de pijn moet landelijk verdeeld worden.","Of course, energy generation means an encroachment on the landscape and nuisance for people who live nearby.  To prevent ""cluttering"" of the landscape and more people suffering from energy generation, it is better to allow large-scale generation in a small number of places.  Of course, I do not wholeheartedly accept this position... But the pain must be distributed nationwide.",
2_118338,2,118338,De energieopwekking en het transport ervan zal van een nutsbedrijf afkomstig zijn. Aan vullende activiteiten kunnen komen uit energieopwekking via o.a. zonnepanelen.  De zelfvoorziening zit in het vermogen tot opslag van energie en in de mogelijkheid tot afname ervan op een willekeurig moment op de dag.  Energie opgewekt door zonnepanelen en deze leveren aan de netbeheeder heeft geen nut.,De energieopwekking en het transport ervan zal van een nutsbedrijf afkomstig zijn. Aan vullende activiteiten kunnen komen uit energieopwekking via o.a. zonnepanelen.  De zelfvoorziening zit in het vermogen tot opslag van energie en in de mogelijkheid tot afname ervan op een willekeurig moment op de dag.  Energie opgewekt door zonnepanelen en deze leveren aan de netbeheeder heeft geen nut.,"The power generation and transportation will come from a utility company. Additional activities can come from energy generation via, among other things, solar panels.  Self-sufficiency lies in the ability to store energy and in the ability to purchase it at any time of the day.  Energy generated by solar panels and supplying them to the grid operator is of no use.",
2_119774,2,119774,De gemeente zou samen met de inwoners moeten bepalen welke kant het op gaat en welke keuze gemaakt wordt.,De gemeente zou samen met de inwoners moeten bepalen welke kant het op gaat en welke keuze gemaakt wordt.,"The municipality, together with the residents, should determine which way things are going and which choice is made.",
5_119655,5,119655,"Opslag zal een belangrijk onderdeel vormen van het nieuwe energie beleid. Er zal dus altijd op ingezet moeten worden. Dit moet zoveel mogelijk gebeuren in de omgeving van de energiegebruiker. Daarom kan in Fryslân niet voor heel Nederland energie opgeslagen worden, dat is onpraktisch. Maar kan wel bijdragen aan de opslag voor noord Nederland.","Opslag zal een belangrijk onderdeel vormen van het nieuwe energie beleid. Er zal dus altijd op ingezet moeten worden. Dit moet zoveel mogelijk gebeuren in de omgeving van de energiegebruiker. Daarom kan in Fryslân niet voor heel Nederland energie opgeslagen worden, dat is onpraktisch. Maar kan wel bijdragen aan de opslag voor noord Nederland.","Storage will be an important part of the new energy policy. So it will always have to be used. This should be done as much as possible in the environment of the energy user. That is why energy cannot be stored in Fryslân for the whole of the Netherlands, which is impractical. But can contribute to storage for the north of the Netherlands.",
5_5559,5,5559,"We hebben en krijgen genoeg windmolens. Daarom is het verstandig om vooruit te denken naar de volgende fase. Opslaan van energie, hier kan de gemeente een grote rol in spelen. En hier hebben de inwoners het minste last van.","We hebben en krijgen genoeg windmolens. Daarom is het verstandig om vooruit te denken naar de volgende fase. Opslaan van energie, hier kan de gemeente een grote rol in spelen. En hier hebben de inwoners het minste last van.","We have and will get enough windmills. That is why it is wise to think ahead to the next phase. Storing energy, the municipality can play a major role in this. And this is where the inhabitants are least affected.",
1_8553,1,8553,"We zien dat marktwerking, zoals in de zorg, niet altijd goed werkt en de verschillen tussen mensen en regio's  uitvergroot. Daarom pleit ik voor een leidende rol van de gemeente. Natuurlijk in nauwe samenwerking en afstemming met burgers en met ook ruimte voor burgerinitiatieven binnen bepaalde randvoorwaarden.    Belangrijk dat er een duidelijke visie komt waar elke stap aan getoetst wordt. Wat is de bijdrage van deze stap, dit project  aan het behalen van de gezamenlijke visie op het gebied van energievoorziening.","We zien dat marktwerking, zoals in de zorg, niet altijd goed werkt en de verschillen tussen mensen en regio's  uitvergroot. Daarom pleit ik voor een leidende rol van de gemeente. Natuurlijk in nauwe samenwerking en afstemming met burgers en met ook ruimte voor burgerinitiatieven binnen bepaalde randvoorwaarden.    Belangrijk dat er een duidelijke visie komt waar elke stap aan getoetst wordt. Wat is de bijdrage van deze stap, dit project  aan het behalen van de gezamenlijke visie op het gebied van energievoorziening.","We see that market forces, such as in healthcare, do not always work well and magnify the differences between people and regions. That is why I advocate a leading role for the municipality. Of course in close cooperation and coordination with citizens and with room for citizens' initiatives within certain preconditions.    It is important that there is a clear vision against which every step is tested. What is the contribution of this step, this project to achieving the joint vision in the field of energy supply.",
2_120039,2,120039,Bij veel inwoners is het duidelijk dat er verandering nodig is. Er is wil om te veranderen. Energiecoöperaties hebben de kennis en mensen verenigen om projecten echt van de grond te krijgen.,Bij veel inwoners is het duidelijk dat er verandering nodig is. Er is wil om te veranderen. Energiecoöperaties hebben de kennis en mensen verenigen om projecten echt van de grond te krijgen.,"For many residents, it is clear that change is needed. There is a will to change. Energy cooperatives have the knowledge and unite people to really get projects off the ground.",
3_119891,3,119891,"Luisteren naar wetenschappers, politiek en markt.   Geen biomassa-centrales. Belachelijk om bomen (groene longen) te kappen.  Nieuwe  aanplant kost tijd.om volwassen te worden. Fijnstof is milieuvervuilend en schadelijk voor gezondheid.   Geen warmtepompen. Is niet flexibel en kan bij erge koude niet toereikend zijn. Aanleg grote inpakt op infrastructuur.  Dus WATERSTOF !  Schoonst, gebruikmaken van gasleidingen en in geval van nood bij te  verwarmen met gas (nog in voorraad) Zie telegraaf 21-4-2020 : Wiebes wil  Waterstof.","Luisteren naar wetenschappers, politiek en markt.   Geen biomassa-centrales. Belachelijk om bomen (groene longen) te kappen.  Nieuwe  aanplant kost tijd.om volwassen te worden. Fijnstof is milieuvervuilend en schadelijk voor gezondheid.   Geen warmtepompen. Is niet flexibel en kan bij erge koude niet toereikend zijn. Aanleg grote inpakt op infrastructuur.  Dus WATERSTOF !  Schoonst, gebruikmaken van gasleidingen en in geval van nood bij te  verwarmen met gas (nog in voorraad) Zie telegraaf 21-4-2020 : Wiebes wil  Waterstof.","Listening to scientists, politics and the market.   No biomass plants. Ridiculous to cut down trees (green lungs).  New plantings take tijd.om to mature. Particulate matter is environmentally polluting and harmful to health.   No heat pumps. Is not flexible and may not be sufficient in severe cold. Construction of large packs on infrastructure.  So HYDROGEN !  Cleanest, use gas pipelines and in case of emergency to be heated with gas (still in stock) See telegraph 21-4-2020 : Wiebes wants Hydrogen.",
4_119569,4,119569,ik vind dat handig want dan hebben weinig mensen er last van en die plekken moetne dan wel zijn waar geen mensen wonen of het moet ook geen natuurgebied zijn want dat is erg zonde.,ik vind dat handig want dan hebben weinig mensen er last van en die plekken moetne dan wel zijn waar geen mensen wonen of het moet ook geen natuurgebied zijn want dat is erg zonde.,I find that useful because then few people suffer from it and those places must either be where no people live or it must not be a nature reserve because that is a shame.,
4_5837,4,5837,"Dit is de juiste wijze, regionale clusters van bedrijfseconomische windturbines met waar mogelijk/wenselijk in combinatie met zonneparken (cablepooling, planning van stroomnet!). Ook dergelijke energiehubs kunnen met professionele energiecoöperaties in samenwerking met gemeente worden ontwikkeld en geëxploiteerd. Hierbij zijn de technische rendementen maximaal en de maatschappelijke kosten (subsidies) minimaal. In dit concept ligt de uitdaging, samenwerking van de gemeente (en provincie) met regionale, professionele energiecoöperaties. Externe projectontwikkelaars en/of energiebedrijven zoveel mogelijk uitsluiten of alleen gebruiken voor de ontwikkeling.","Dit is de juiste wijze, regionale clusters van bedrijfseconomische windturbines met waar mogelijk/wenselijk in combinatie met zonneparken (cablepooling, planning van stroomnet!). Ook dergelijke energiehubs kunnen met professionele energiecoöperaties in samenwerking met gemeente worden ontwikkeld en geëxploiteerd. Hierbij zijn de technische rendementen maximaal en de maatschappelijke kosten (subsidies) minimaal. In dit concept ligt de uitdaging, samenwerking van de gemeente (en provincie) met regionale, professionele energiecoöperaties. Externe projectontwikkelaars en/of energiebedrijven zoveel mogelijk uitsluiten of alleen gebruiken voor de ontwikkeling.","This is the right way, regional clusters of economic wind turbines with, where possible/desirable, in combination with solar parks (cable pooling, planning of the power grid!). Such energy hubs can also be developed and operated with professional energy cooperatives in collaboration with the municipality. The technical returns are maximum and the social costs (subsidies) are minimal. In this concept lies the challenge, cooperation of the municipality (and province) with regional, professional energy cooperatives. Exclude external project developers and/or energy companies as much as possible or only use them for development.",
3_8071,3,8071,"Investeren kost geld, marktpartijen hebben schaalvoordeel en door de burgerparticipatie komt een deel van dit schaalvoordeel ten gunste aan de inwoners.","Investeren kost geld, marktpartijen hebben schaalvoordeel en door de burgerparticipatie komt een deel van dit schaalvoordeel ten gunste aan de inwoners.","Investing costs money, market parties have economies of scale and through citizen participation, part of this economies of scale benefit the inhabitants.",
3_9192,3,9192,"De markt is steeds in beweging en streeft naar steeds hogere efficientie, hetgeen zich uit in innovatieve verbeteringen of zelfs totaal nieuwe ontwikkelingen op het gebied van opwekking en de o zo belangrijke opslag/dragers van energie. Denkend aan H2.","De markt is steeds in beweging en streeft naar steeds hogere efficientie, hetgeen zich uit in innovatieve verbeteringen of zelfs totaal nieuwe ontwikkelingen op het gebied van opwekking en de o zo belangrijke opslag/dragers van energie. Denkend aan H2.","The market is constantly changing and striving for ever higher efficiency, which is reflected in innovative improvements or even completely new developments in the field of generation and the oh-so-important storage/carriers of energy. Thinking of H2.",
4_117526,4,117526,"Zoals de gemeente zelf ook zegt, landschap zo weinig mogelijk aantasten. Daarnaast kan je op deze manier specifieke gebieden gaan verbouwen en efficiëntie zo hoog mogelijk houden door gebieden te kiezen die naast een open landschap, ook dicht bij bestaande energie centrales en dergelijke staan.","Zoals de gemeente zelf ook zegt, landschap zo weinig mogelijk aantasten. Daarnaast kan je op deze manier specifieke gebieden gaan verbouwen en efficiëntie zo hoog mogelijk houden door gebieden te kiezen die naast een open landschap, ook dicht bij bestaande energie centrales en dergelijke staan.","As the municipality itself says, to affect the landscape as little as possible. In addition, in this way you can renovate specific areas and keep efficiency as high as possible by choosing areas that, in addition to an open landscape, are also close to existing power plants and the like.",
1_7688,1,7688,"Met leiding bedoel ik goed informeren dusdanig dat de inwoners zelf kunnen beslissen  Goed informeren is eerst aangeven war de energie in de gemeente aan verbruikt wordt Industrie ....%,   opnbare werken (gemeente kantoren, sporthallen, zwembad etc ....%, openbaar verkeer ....%, eigen vervoer...%, eigen woning ....%  Dusdanig dat je als inwoner je plan kan trekken en dat je niet het Urgenda effect krijgt van ik rijd zelf elektrisch met zonnepanelen op mijn dak dus ik ben energie neutraal (n.b. ik rijd elektrisch en heb zonnepanelen op mijn dak) Ik wil graag weten hoeveel energie ik verbruik met alle bovengenoemde items dus de optelsom van (ervanuitgaande dat SWF 80,000 inwoners heeft) 1/80,000 van gebruik gemeente huis + 1/80.000 van gebruik zwembad + ........ + gebruik eigen woning etc. etc","Met leiding bedoel ik goed informeren dusdanig dat de inwoners zelf kunnen beslissen  Goed informeren is eerst aangeven war de energie in de gemeente aan verbruikt wordt Industrie ....%,   opnbare werken (gemeente kantoren, sporthallen, zwembad etc ....%, openbaar verkeer ....%, eigen vervoer...%, eigen woning ....%  Dusdanig dat je als inwoner je plan kan trekken en dat je niet het Urgenda effect krijgt van ik rijd zelf elektrisch met zonnepanelen op mijn dak dus ik ben energie neutraal (n.b. ik rijd elektrisch en heb zonnepanelen op mijn dak) Ik wil graag weten hoeveel energie ik verbruik met alle bovengenoemde items dus de optelsom van (ervanuitgaande dat SWF 80,000 inwoners heeft) 1/80,000 van gebruik gemeente huis + 1/80.000 van gebruik zwembad + ........ + gebruik eigen woning etc. etc","By leadership I mean good information in such a way that the residents can decide for themselves Good information is first indicating what the energy in the municipality is consumed Industry ....%, opnbare works (municipal offices, sports halls, swimming pool etc ....%, public traffic ....%, own transport...%, own home ....% In such a way that you as a resident can draw your plan and that you do not get the Urgenda effect of driving electrically with solar panels on my roof so I am energy neutral (n.b.  I drive electric and have solar panels on my roof) I would like to know how much energy I use with all the above items so the sum of (assuming SWF has 80,000 inhabitants) 1/80,000 of use of municipal house + 1/80,000 of use swimming pool + ........ + use of own home etc. etc",
4_5984,4,5984,"beter een aantal plekken met windmolens, zonneparken dan her en der verspreid. Dan blijven er genoeg 'onbedorven' plekken over.","beter een aantal plekken met windmolens, zonneparken dan her en der verspreid. Dan blijven er genoeg 'onbedorven' plekken over.","Better a number of places with windmills, solar parks than scattered here and there. That leaves plenty of 'unspoiled' places.",
1_119858,1,119858,"Zorg voor de natuur moet mensen ook persoonlijk aangaan. Gestimuleerd worden om er persoonlijk werk van te maken en er dan dus geld in te steken, wat dan ook weer terug verdient kan worden (!), maakt mensen enthousiast voor de verandering. Zo staan ze dichter bij het doel, de helft van de energie uit de natuur halen, kunnen zij ook meer begrip opbrengen voor de grote projecten, waar ik ook op gestemd heb.","Zorg voor de natuur moet mensen ook persoonlijk aangaan. Gestimuleerd worden om er persoonlijk werk van te maken en er dan dus geld in te steken, wat dan ook weer terug verdient kan worden (!), maakt mensen enthousiast voor de verandering. Zo staan ze dichter bij het doel, de helft van de energie uit de natuur halen, kunnen zij ook meer begrip opbrengen voor de grote projecten, waar ik ook op gestemd heb.","Caring for nature must also concern people personally. Being stimulated to make personal work of it and then put money into it, which can then also be earned back (!), makes people enthusiastic about the change. In this way they are closer to the goal, to get half the energy from nature, they can also have more understanding for the major projects, which I also voted for.",
1_6140,1,6140,Ik denk dat we als lokale initiatiefnemers (energiecoöperaties) en gemeente niet zonder elkaar kunnen. In die zin is wat coördinatie en ondersteuning van de gemeente wel zinvol.,Ik denk dat we als lokale initiatiefnemers (energiecoöperaties) en gemeente niet zonder elkaar kunnen. In die zin is wat coördinatie en ondersteuning van de gemeente wel zinvol.,"I think that as local initiators (energy cooperatives) and the municipality, we cannot do without each other. In that sense, some coordination and support of the municipality makes sense.",
2_113027,2,113027,"Van onderop is de beste manier, het juiste tempo met draagvlak, zie het voorbeeld van de dorpsmolen Reduzum","Van onderop is de beste manier, het juiste tempo met draagvlak, zie het voorbeeld van de dorpsmolen Reduzum","From the bottom up is the best way, the right pace with support, see the example of the village mill Reduzum",
4_109651,4,109651,"Hoewel daarvoor wel de ruimte aanwezig is, zie ik hier voor de meeste individuele inwoners thuis geen voordeel van energiebesparing. Behalve dan de meest dichtbij wonende huishoudens.  Ik vind dat iedere inwoner het besef bijgebracht moet krijgen dat hij een rol heeft te spelen in energiebesparing en dat blijft bij deze optie onderbelicht.","Hoewel daarvoor wel de ruimte aanwezig is, zie ik hier voor de meeste individuele inwoners thuis geen voordeel van energiebesparing. Behalve dan de meest dichtbij wonende huishoudens.  Ik vind dat iedere inwoner het besef bijgebracht moet krijgen dat hij een rol heeft te spelen in energiebesparing en dat blijft bij deze optie onderbelicht.","Although there is room for this, I do not see any benefit from energy saving for most individual residents at home. Except for the nearest households.  I believe that every resident should be made aware that he has a role to play in energy saving and that remains underexposed with this option.",
5_117306,5,117306,"Hier moet de grootste slag geslagen worden, er wordt genoeg opgewekt maar met pieken en dalen, er is grote behoefte aan opslag om die grilligheid te nivelleren. Er met wel gekeken worden naar efficientie, kosten/ baten, duurzaamheid en inpasbaarheid.Werken met een verdringingsreeks. Het benutten van bv waterniveauverschillen, ondergrondse opslag etc.","Hier moet de grootste slag geslagen worden, er wordt genoeg opgewekt maar met pieken en dalen, er is grote behoefte aan opslag om die grilligheid te nivelleren. Er met wel gekeken worden naar efficientie, kosten/ baten, duurzaamheid en inpasbaarheid.Werken met een verdringingsreeks. Het benutten van bv waterniveauverschillen, ondergrondse opslag etc.","This is where the biggest blow has to be made, there is enough generation but with peaks and valleys, there is a great need for storage to level that capriciousness. We do look at efficiency, costs / benefits, sustainability and adaptability. Working with a displacement sequence. The use of, for example, water level differences, underground storage, etc.",
1_120000,1,120000,"iemand moet het touw trekken, en de gemeente wordt democratisch gekozen door de gemeenschap. als advies zou ik zeggen eerst isoleren isoleren isoleren, dan reduceren reduceren, en dan opwekken. hoe minder er opgewekt hoeft te worden hoe beter de gemeente kan voorzien. tip, zit de woningcoorperaties achter de broek, die bezitten veel vastgoed, en ik zit al jaren te wachten na verschillende verzoeken tot er iets aan verbetering in isolatie wordt gedaan binnen mijn huisje in woudsend met energielabel G (omdat er geen lager label is)","iemand moet het touw trekken, en de gemeente wordt democratisch gekozen door de gemeenschap. als advies zou ik zeggen eerst isoleren isoleren isoleren, dan reduceren reduceren, en dan opwekken. hoe minder er opgewekt hoeft te worden hoe beter de gemeente kan voorzien. tip, zit de woningcoorperaties achter de broek, die bezitten veel vastgoed, en ik zit al jaren te wachten na verschillende verzoeken tot er iets aan verbetering in isolatie wordt gedaan binnen mijn huisje in woudsend met energielabel G (omdat er geen lager label is)","Someone has to pull the rope, and the municipality is democratically elected by the community. As advice I would say first insulate insulate, then reduce reduce, and then generate. The less generation needs to be done, the better the municipality can provide. tip, the housing cooperatives are behind the pants, they own a lot of real estate, and I have been waiting for years after various requests for something to be done about improvement in insulation within my house in woudsend with energy label G (because there is no lower label)",
1_118936,1,118936,"Een gemeenschappelijke aanpak biedt de meeste kansen op een kostenefficient project, bv. in samenwerking met andere gemeenten.","Een gemeenschappelijke aanpak biedt de meeste kansen op een kostenefficient project, bv. in samenwerking met andere gemeenten.","A common approach offers the most opportunities for a cost-efficient project, e.g. in collaboration with other municipalities.",
6_8181,6,8181,"Als gemeente Súdwest-Fryslân energieleverancier van Nederland worden, zou een goede invloed kunnen hebben op hoe er naar deze regio wordt gekeken. Samen staan we sterk en daarbij kunnen we de rest van het land voorzien: twee vliegen in een klap.","Als gemeente Súdwest-Fryslân energieleverancier van Nederland worden, zou een goede invloed kunnen hebben op hoe er naar deze regio wordt gekeken. Samen staan we sterk en daarbij kunnen we de rest van het land voorzien: twee vliegen in een klap.","If the municipality of Súdwest-Fryslân becomes an energy supplier to the Netherlands, it could have a good influence on how this region is viewed. Together we are strong and we can provide the rest of the country: two birds with one stone.",
6_119910,6,119910,"Friesland heeft relatief veel ruimte en ligt goed op de wind. Dat levert veel kansen op voor windenergie,","Friesland heeft relatief veel ruimte en ligt goed op de wind. Dat levert veel kansen op voor windenergie,","Friesland has a relatively large amount of space and lies well on the wind. This creates many opportunities for wind energy,",
2_81518,2,81518,"Zelf overzicht te houden op kosten en baten. Het hele duurzame klimaatplan is een groot verdienmodel voor energiereuzen, terwijl het onduidelijk is wat het ons (de burger) gaat opleveren. Ik mis de optie kernenergie.","Zelf overzicht te houden op kosten en baten. Het hele duurzame klimaatplan is een groot verdienmodel voor energiereuzen, terwijl het onduidelijk is wat het ons (de burger) gaat opleveren. Ik mis de optie kernenergie.","Keep an overview of costs and benefits yourself. The entire sustainable climate plan is a major revenue model for energy giants, while it is unclear what it will bring us (the citizen). I miss the nuclear option.",
3_5768,3,5768,Markt kan grootschalige initiatieven nemen en hiedoor veel voordeliger werjen dan kleine lokale activiteiten. En dit zal veel meer opleveren.,Markt kan grootschalige initiatieven nemen en hiedoor veel voordeliger werjen dan kleine lokale activiteiten. En dit zal veel meer opleveren.,The market can take large-scale initiatives and operate much cheaper than small local activities. And this will yield much more.,
1_120032,1,120032,"De Gemeente heeft de expertise in huis om te bepalen wat noodzakelijk is. Daarnaast op grote dak partijen stimuleren van zonnedaken, boeren erven etc. Geen grootschalige zonneparken. deze beschadigen het landschap etc.","De Gemeente heeft de expertise in huis om te bepalen wat noodzakelijk is. Daarnaast op grote dak partijen stimuleren van zonnedaken, boeren erven etc. Geen grootschalige zonneparken. deze beschadigen het landschap etc.","The Municipality has the expertise to determine what is necessary. In addition, on large roof parties stimulate solar roofs, inherit farmers, etc. No large-scale solar parks. these damage the landscape etc.",
3_118358,3,118358,"De markt is zeker een belangrijke speler in deze kwestie, echter lijkt het mij niet redelijk dat de markt bepaalt wat er komt. Een integrale aanpak tussen de inwoners en de markt zou efficiënter kunnen werken, waarbij beide partijen inspraak hebben en hun wensen kunnen inbrengen.","De markt is zeker een belangrijke speler in deze kwestie, echter lijkt het mij niet redelijk dat de markt bepaalt wat er komt. Een integrale aanpak tussen de inwoners en de markt zou efficiënter kunnen werken, waarbij beide partijen inspraak hebben en hun wensen kunnen inbrengen.","The market is certainly a major player in this matter, but it does not seem reasonable to me that the market should determine what comes. An integrated approach between the inhabitants and the market could work more efficiently, in which both parties have a say and can contribute their wishes.",
1_117698,1,117698,Het lijkt mij goed dat de Gemeente in samenspraak met de inwoners het voortouw neemt. Duidelijk en democratisch proces. Het moet alleen niet zo zijn dat de Gemeente keuzes en maatregelen gaat opleggen (niet dwingen),Het lijkt mij goed dat de Gemeente in samenspraak met de inwoners het voortouw neemt. Duidelijk en democratisch proces. Het moet alleen niet zo zijn dat de Gemeente keuzes en maatregelen gaat opleggen (niet dwingen),"I think it is a good thing that the Municipality is taking the lead in consultation with the inhabitants. Clear and democratic process. However, it should not be the case that the Municipality will impose choices and measures (not force them)",
1_119882,1,119882,daar de gemeente een groot lichaam is en wel een vinger in de pap heeft mbt hun inwoners en evt grote windmolens enz kan tegenhouden.,daar de gemeente een groot lichaam is en wel een vinger in de pap heeft mbt hun inwoners en evt grote windmolens enz kan tegenhouden.,Since the municipality is a large body and has a finger in the pie with regard to their inhabitants and can possibly stop large windmills etc.,
2_9155,2,9155,Zoals bij 1 ook al genoemd. Het kost veel tijd om alles uit te zoeken en een keuze hierin te maken. De huidInge tijd even niet meegenomen.. klagen de meeste mensen over een volle agenda en houden zich liever bezig met andere zaken,Zoals bij 1 ook al genoemd. Het kost veel tijd om alles uit te zoeken en een keuze hierin te maken. De huidInge tijd even niet meegenomen.. klagen de meeste mensen over een volle agenda en houden zich liever bezig met andere zaken,As with 1 also mentioned. It takes a lot of time to figure everything out and make a choice. The skinInge time not included.. most people complain about a full agenda and prefer to focus on other things,
4_119858,4,119858,"Als alle bewoners meewerken aan persoonlijke projecten (punt 1.) redden we het wel, maar een deel van de bevolking zal niet enthousiast zijn, het bij het oude willen laten, niet geïnteresseerd zijn, het geld niet hebben, niet van de grond komen etc. en daarom is het noodzakelijk dat ook gemeenten grootschalige projecten neerzetten. En dan fijn op een beperkt aantal locaties.","Als alle bewoners meewerken aan persoonlijke projecten (punt 1.) redden we het wel, maar een deel van de bevolking zal niet enthousiast zijn, het bij het oude willen laten, niet geïnteresseerd zijn, het geld niet hebben, niet van de grond komen etc. en daarom is het noodzakelijk dat ook gemeenten grootschalige projecten neerzetten. En dan fijn op een beperkt aantal locaties.","If all residents participate in personal projects (point 1.) we will make it, but part of the population will not be enthusiastic, want to leave it as it is, are not interested, do not have the money, will not get off the ground, etc. and that is why it is necessary that municipalities also set up large-scale projects. And then nice at a limited number of locations.",
1_119052,1,119052,Ik zie een coördinerende rol voor de overheid. Het stroomlijnen van procedures en daar waar nodig beslissingen nemen waar partijen er niet uit komen.,Ik zie een coördinerende rol voor de overheid. Het stroomlijnen van procedures en daar waar nodig beslissingen nemen waar partijen er niet uit komen.,I see a coordinating role for the government. Streamlining procedures and making decisions where necessary where parties cannot get out of it.,
2_117839,2,117839,Dit is de beste methode. Energie is een collectieve voorziening. Hoe dichter bij huis hoe beter voor de inwoners/gebruikers. Gemeente moeten wel lokale energiecooperaties ondersteunen met advies en vergunningen.,Dit is de beste methode. Energie is een collectieve voorziening. Hoe dichter bij huis hoe beter voor de inwoners/gebruikers. Gemeente moeten wel lokale energiecooperaties ondersteunen met advies en vergunningen.,This is the best method. Energy is a collective supply. The closer to home the better for the residents/users. The municipality must support local energy cooperatives with advice and permits.,
5_118012,5,118012,Opslag van energie is de toekomst. Maar mensen moeten dit ook zelf kunnen met een powerwall bijvoorbeeld. Als de provincie eigenaar wordt van de powerwall en installeert in de woningen. Worden mensen zelf geprikkeld om zonnepanelen te kopen. Provincie kan hier het vast recht dan op verleggen.,Opslag van energie is de toekomst. Maar mensen moeten dit ook zelf kunnen met een powerwall bijvoorbeeld. Als de provincie eigenaar wordt van de powerwall en installeert in de woningen. Worden mensen zelf geprikkeld om zonnepanelen te kopen. Provincie kan hier het vast recht dan op verleggen.,"Energy storage is the future. But people should also be able to do this themselves with a power wall, for example. If the province becomes the owner of the power wall and installs it in the homes. People are stimulated to buy solar panels themselves. The province can then shift the fixed right to this.",
